N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
1427.0,KODEX 코스피100,25895.0,370.0,+1.45%,0.0,25800.0,25995.0,25725.0
1428.0,코오롱모빌리티그룹우,7340.0,30.0,-0.41%,500.0,7500.0,7500.0,7240.0
1429.0,미래에셋 인버스 2X 은 선물 ETN,17965.0,0.0,0.00%,0.0,17965.0,17965.0,17965.0
1430.0,메리츠 블룸버그 2X 천연가스선물 ETN(H) B,17745.0,1300.0,-6.83%,0.0,17865.0,18040.0,17700.0
1431.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,0.0,0.0,0.0
1432.0,하나 블룸버그 2X 천연가스 선물 ETN(H) B,17730.0,1300.0,-6.83%,0.0,17945.0,18015.0,17670.0
1433.0,메리츠 인버스 2X 국채30년 ETN,17520.0,260.0,-1.46%,0.0,17520.0,17520.0,17520.0
1434.0,미래에셋 레버리지 은 선물 ETN,17510.0,815.0,+4.88%,0.0,17585.0,17585.0,17510.0
1435.0,TRUE 레버리지 은 선물 ETN,17470.0,880.0,+5.30%,0.0,17680.0,17680.0,17470.0
1436.0,TRUE 인버스 2X 플래티넘 선물 ETN,17410.0,450.0,-2.52%,0.0,17520.0,17520.0,17410.0
1437.0,ARIRANG 코스피50,23200.0,395.0,+1.73%,0.0,23175.0,23230.0,23075.0
1438.0,솔루스첨단소재2우B,9200.0,40.0,-0.43%,100.0,9240.0,9250.0,9060.0
1439.0,에셋플러스 코리아플랫폼액티브,7220.0,90.0,+1.26%,0.0,7185.0,7235.0,7150.0
1440.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,17320.0,220.0,-1.25%,0.0,17300.0,17480.0,17300.0
1441.0,KB CSI 300 ETN,8660.0,55.0,-0.63%,0.0,8630.0,8665.0,8595.0
1442.0,메리츠 미국 인플레이션 국채 ETN(H),8630.0,0.0,0.00%,0.0,8630.0,8630.0,8630.0
1443.0,하나 S&P 인버스 2X WTI원유 선물 ETN,17255.0,315.0,+1.86%,0.0,17330.0,17350.0,17255.0
1444.0,QV 블룸버그 -2X WTI원유선물 ETN,17240.0,250.0,+1.47%,0.0,17300.0,17300.0,17205.0
1445.0,TIGER 200커버드콜ATM,8610.0,90.0,+1.06%,0.0,8580.0,8610.0,8575.0
1446.0,KB S&P 인버스 2X WTI원유 선물 ETN,17200.0,225.0,+1.33%,0.0,17250.0,17355.0,17035.0
1447.0,미래에셋 2X 미국채울트라30년 선물 ETN,8600.0,185.0,+2.20%,0.0,8695.0,8695.0,8575.0
1448.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,17190.0,250.0,+1.48%,0.0,17205.0,17350.0,17035.0
1449.0,미래에셋 코스피200 선물 ETN,8590.0,105.0,+1.24%,0.0,8600.0,8600.0,8590.0
1450.0,하이트진로2우B,15150.0,50.0,-0.33%,5000.0,15240.0,15320.0,15030.0
1451.0,KB CSI 500 ETN,8520.0,0.0,0.00%,0.0,8520.0,8520.0,8520.0
1452.0,TRUE 레버리지 플래티넘 선물 ETN,16980.0,120.0,-0.70%,0.0,17190.0,17195.0,16980.0
1453.0,대신 철광석 선물 ETN(H) B,16955.0,260.0,+1.56%,0.0,16965.0,17015.0,16955.0
1454.0,신한 코스피 200 ETN,8450.0,30.0,+0.36%,0.0,8425.0,8450.0,8415.0
1455.0,TRUE 인버스 2X 은 선물 ETN,16880.0,1155.0,-6.40%,0.0,16855.0,16910.0,16800.0
1456.0,신한 레버리지 구리 선물 ETN,16815.0,155.0,-0.91%,0.0,16970.0,17045.0,16815.0
1457.0,HANARO 글로벌탄소배출권선물ICE(합성),11575.0,360.0,-3.02%,0.0,11810.0,11880.0,11575.0
1458.0,미래에셋 천연가스 선물 ETN(H),2790.0,105.0,-3.63%,0.0,2850.0,2850.0,2785.0
1459.0,에이리츠,3745.0,80.0,+2.18%,5000.0,3610.0,3750.0,3590.0
1460.0,KB 레버리지 항셍테크 선물 ETN(H) B,16635.0,1120.0,+7.22%,0.0,15885.0,16675.0,15735.0
1461.0,대한제당우,2565.0,80.0,+3.22%,500.0,2620.0,2775.0,2525.0
1462.0,KODEX 미국S&P500금융,11065.0,90.0,-0.81%,0.0,11110.0,11180.0,11060.0
1463.0,KODEX 배당성장,13265.0,85.0,+0.64%,0.0,13290.0,13290.0,13200.0
1464.0,KBSTAR 200선물인버스,5915.0,65.0,-1.09%,0.0,5980.0,5980.0,5905.0
1465.0,QV 인버스 미국 IT TOP5 ETN(H),8265.0,355.0,-4.12%,0.0,8260.0,8265.0,8250.0
1466.0,마이티 다이나믹퀀트액티브,11455.0,140.0,+1.24%,0.0,11415.0,11455.0,11395.0
1467.0,신한 인버스 코스닥 150 선물 ETN,8225.0,45.0,-0.54%,0.0,8315.0,8315.0,8225.0
1468.0,미래에셋 인버스 코스닥150 선물 ETN,8210.0,225.0,-2.67%,0.0,8260.0,8290.0,8210.0
1469.0,TIGER 배당성장,16520.0,30.0,+0.18%,0.0,16575.0,16575.0,16445.0
1470.0,TIGER 차이나반도체FACTSET,5500.0,15.0,-0.27%,0.0,5425.0,5600.0,5425.0
1471.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),16150.0,470.0,+3.00%,0.0,16095.0,16215.0,15995.0
1472.0,FOCUS KRX300,16120.0,240.0,+1.51%,0.0,16110.0,16120.0,16110.0
1473.0,TIGER 탄소효율그린뉴딜,8470.0,130.0,+1.56%,0.0,8475.0,8475.0,8440.0
1474.0,KBSTAR 글로벌메타버스Moorgate,9445.0,150.0,+1.61%,0.0,9385.0,9490.0,9385.0
1475.0,KOSEF 코스닥150,7270.0,190.0,+2.68%,0.0,7200.0,7285.0,7175.0
1476.0,대신 밀 선물 ETN(H),7890.0,95.0,+1.22%,0.0,7875.0,7930.0,7865.0
1477.0,삼양홀딩스우,51700.0,500.0,+0.98%,5000.0,51900.0,51900.0,51700.0
1478.0,TRUE FTSE100 ETN,15715.0,70.0,-0.44%,0.0,15715.0,15715.0,15715.0
1479.0,KODEX 운송,4340.0,10.0,+0.23%,0.0,4345.0,4360.0,4330.0
1480.0,QV 인버스 레버리지 은 선물 ETN(H),15550.0,0.0,0.00%,0.0,15550.0,15550.0,15550.0
1481.0,TIGER 미국배당+3%프리미엄다우존스,10355.0,90.0,-0.86%,0.0,10490.0,10490.0,10350.0
1482.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15530.0,0.0,0.00%,0.0,15530.0,15530.0,15530.0
1483.0,신한 인버스 2X 구리 선물 ETN,3105.0,55.0,-1.74%,0.0,3115.0,3115.0,3080.0
1484.0,일정실업,12900.0,0.0,0.00%,5000.0,0.0,0.0,0.0
1485.0,KODEX 미국나스닥100선물인버스(H),9955.0,225.0,-2.21%,0.0,9975.0,9990.0,9935.0
1486.0,메리츠 레버리지 은 선물 ETN(H),15335.0,1020.0,+7.13%,0.0,15380.0,15400.0,15300.0
1487.0,삼성 인버스 2X 항셍테크 ETN(H),7665.0,580.0,-7.03%,0.0,8095.0,8115.0,7550.0
1488.0,TRUE 레버리지 구리 선물 ETN,15330.0,15.0,-0.10%,0.0,15375.0,15400.0,15330.0
1489.0,미래에셋 인버스 2X 옥수수 선물 ETN,15300.0,680.0,-4.26%,0.0,15140.0,15300.0,15020.0
1490.0,NPC우,2895.0,0.0,0.00%,500.0,2910.0,2920.0,2880.0
1491.0,QV 레버리지 은 선물 ETN(H),15235.0,705.0,+4.85%,0.0,15000.0,15305.0,15000.0
1492.0,KODEX 다우존스미국리츠(H),11270.0,195.0,+1.76%,0.0,11200.0,11300.0,11200.0
1493.0,TIGER MSCI KOREA ESG리더스,8595.0,0.0,0.00%,0.0,8595.0,8595.0,8595.0
1494.0,SOL 의료기기소부장Fn,10035.0,250.0,+2.55%,0.0,9810.0,10050.0,9805.0
1495.0,SOL 자동차소부장Fn,10030.0,20.0,+0.20%,0.0,10115.0,10150.0,10005.0
1496.0,메리츠 인버스 2X 미국채10년 ETN(H),15045.0,235.0,-1.54%,0.0,15045.0,15070.0,15045.0
1497.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,9950.0,55.0,+0.56%,0.0,9925.0,9970.0,9925.0
1498.0,KBSTAR 5대그룹주,6215.0,65.0,+1.06%,0.0,6230.0,6230.0,6210.0
1499.0,TIGER 단기선진하이일드(합성 H),12390.0,65.0,+0.53%,0.0,12385.0,12390.0,12305.0
1500.0,ACE 일본TOPIX레버리지(H),29640.0,315.0,+1.07%,0.0,29575.0,29800.0,29415.0
1501.0,코오롱우,13760.0,50.0,+0.36%,5000.0,13710.0,13850.0,13610.0
1502.0,메리츠 인버스 2X 은 선물 ETN(H),14800.0,790.0,-5.07%,0.0,14715.0,14800.0,14715.0
1503.0,KODEX 기계장비,7445.0,65.0,+0.88%,0.0,7460.0,7480.0,7295.0
1504.0,신한 인버스 2X 코스피 200 선물 ETN,14695.0,255.0,-1.71%,0.0,14695.0,14735.0,14615.0
1505.0,SOL 한국형글로벌반도체액티브,12660.0,245.0,+1.97%,0.0,12750.0,12750.0,12595.0
1506.0,삼성 인버스 2X 코스피200 선물 ETN,14630.0,395.0,-2.63%,0.0,14670.0,14725.0,14580.0
1507.0,TIGER 차이나CSI300인버스(합성),8865.0,15.0,+0.17%,0.0,8750.0,8955.0,8750.0
1508.0,KOSEF 미국달러선물레버리지,12290.0,300.0,-2.38%,0.0,12425.0,12425.0,12235.0
1509.0,메리츠 인버스 2X 미국채30년 ETN(H),14555.0,545.0,-3.61%,0.0,14565.0,14610.0,14535.0
1510.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14510.0,0.0,0.00%,0.0,14510.0,14510.0,14510.0
1511.0,KODEX 필수소비재,6580.0,5.0,+0.08%,0.0,6550.0,6580.0,6515.0
1512.0,KODEX 200exTOP,11130.0,90.0,+0.82%,0.0,11130.0,11130.0,11130.0
1513.0,TIGER 스페이스테크iSelect,10265.0,230.0,+2.29%,0.0,10145.0,10290.0,10100.0
1514.0,신한 인버스 WTI원유 선물 ETN(H),2870.0,35.0,+1.23%,0.0,2870.0,2875.0,2860.0
1515.0,삼성 인버스 2X 구리 선물 ETN(H),2865.0,15.0,-0.52%,0.0,2845.0,2865.0,2835.0
1516.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),95.0,0.0,0.00%,0.0,95.0,95.0,95.0
1517.0,태양금속우,4300.0,70.0,+1.65%,500.0,4060.0,4380.0,4015.0
1518.0,KOSEF 국고채10년레버리지,101335.0,975.0,+0.97%,0.0,101500.0,101675.0,101205.0
1519.0,LX홀딩스1우,9670.0,30.0,+0.31%,1000.0,9650.0,9710.0,9610.0
1520.0,TIGER AI코리아그로스액티브,11760.0,120.0,+1.03%,0.0,11660.0,11785.0,11660.0
1521.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14065.0,435.0,-3.00%,0.0,14065.0,14065.0,14065.0
1522.0,신한 인버스 옥수수 선물 ETN(H),7030.0,125.0,-1.75%,0.0,6995.0,7030.0,6995.0
1523.0,KBSTAR 채권혼합,58555.0,0.0,0.00%,0.0,58555.0,58555.0,58555.0
1524.0,한화우,29300.0,0.0,0.00%,5000.0,29300.0,29300.0,29100.0
1525.0,FOCUS ESG리더스,9995.0,90.0,+0.91%,0.0,9995.0,9995.0,9995.0
1526.0,메리츠 미국레버리지 인플레이션국채ETN(H),6960.0,0.0,0.00%,0.0,6960.0,6960.0,6960.0
1527.0,TRUE 레버리지 베트남 VN30 선물 ETN(H),13915.0,200.0,+1.46%,0.0,13685.0,13915.0,13590.0
1528.0,KBSTAR V&S셀렉트밸류채권혼합,11570.0,60.0,+0.52%,0.0,11540.0,11585.0,11535.0
1529.0,TIGER TSMC밸류체인FACTSET,11070.0,125.0,+1.14%,0.0,10965.0,11150.0,10965.0
1530.0,메리츠 인버스 국채30년 ETN,13835.0,115.0,-0.82%,0.0,13850.0,13850.0,13835.0
1531.0,ACE 글로벌메타버스테크액티브,8600.0,135.0,+1.59%,0.0,8670.0,8670.0,8570.0
1532.0,삼성 인버스 2X HSCEI ETN(H),13675.0,560.0,-3.93%,0.0,14180.0,14255.0,13630.0
1533.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),13625.0,430.0,-3.06%,0.0,13535.0,13625.0,13525.0
1534.0,삼성 레버리지 구리 선물 ETN(H),13595.0,95.0,+0.70%,0.0,13640.0,13665.0,13555.0
1535.0,하나 인버스 2X 옥수수 선물 ETN(H),13585.0,430.0,-3.07%,0.0,13405.0,13585.0,13295.0
1536.0,KODEX 보험,7535.0,45.0,-0.59%,0.0,7580.0,7680.0,7485.0
1537.0,ARIRANG 우량회사채50 1년,112465.0,45.0,+0.04%,0.0,112460.0,112490.0,112460.0
1538.0,삼성 인버스 HSCEI ETN(H),13480.0,250.0,-1.82%,0.0,13540.0,13540.0,13480.0
1539.0,ACE 미국다우존스리츠(합성 H),74730.0,1075.0,+1.46%,0.0,74680.0,74795.0,74680.0
1540.0,메리츠 레버리지 구리 선물 ETN(H),13450.0,0.0,0.00%,0.0,13450.0,13450.0,13450.0
1541.0,KODEX 200가치저변동,9565.0,55.0,+0.58%,0.0,9540.0,9565.0,9530.0
1542.0,QV 레버리지 구리 선물 ETN(H),13390.0,0.0,0.00%,0.0,13390.0,13390.0,13390.0
1543.0,ACE 멕시코MSCI(합성),14855.0,25.0,+0.17%,0.0,14925.0,15050.0,14770.0
1544.0,TRUE 인버스 플래티넘 선물 ETN,13335.0,275.0,-2.02%,0.0,13360.0,13360.0,13335.0
1545.0,VITA MZ소비액티브,8890.0,20.0,-0.22%,0.0,8910.0,9020.0,8820.0
1546.0,TIGER 글로벌자원생산기업(합성 H),14795.0,65.0,+0.44%,0.0,14775.0,14795.0,14690.0
1547.0,하나 레버리지 구리 선물 ETN(H),13310.0,0.0,0.00%,0.0,13310.0,13310.0,13310.0
1548.0,KODEX KRX300레버리지,13280.0,335.0,+2.59%,0.0,13095.0,13280.0,13020.0
1549.0,하나 S&P 레버리지 WTI원유 선물 ETN,13250.0,605.0,-4.37%,0.0,13335.0,13360.0,13250.0
1550.0,QV 블룸버그 2X WTI원유선물 ETN,13230.0,615.0,-4.44%,0.0,13335.0,13335.0,13225.0
1551.0,ARIRANG 선진국MSCI(합성 H),10835.0,145.0,+1.36%,0.0,10700.0,10840.0,10675.0
1552.0,TIGER 유로스탁스배당30,11010.0,30.0,-0.27%,0.0,11020.0,11040.0,10975.0
1553.0,신한 블룸버그 레버리지 WTI원유 선물 ETN,13190.0,575.0,-4.18%,0.0,14055.0,14055.0,13190.0
1554.0,KOSEF 고배당,8230.0,0.0,0.00%,0.0,8240.0,8255.0,8200.0
1555.0,대신 인버스 밀 선물 ETN(H),13165.0,150.0,-1.13%,0.0,13165.0,13165.0,13165.0
1556.0,KBSTAR 헬스케어채권혼합,10965.0,55.0,+0.50%,0.0,10920.0,10985.0,10920.0
1557.0,KODEX 에너지화학,18765.0,130.0,+0.70%,0.0,18705.0,18970.0,18625.0
1558.0,JW중외제약2우B,63700.0,400.0,+0.63%,2500.0,63900.0,63900.0,63700.0
1559.0,신한 인버스 금 선물 ETN(H),6555.0,65.0,-0.98%,0.0,6565.0,6570.0,6555.0
1560.0,KB 레버리지 KOSPI 200 선물 ETN,26055.0,465.0,+1.82%,0.0,26130.0,26130.0,26055.0
1561.0,KOSEF 미국S&P500,11765.0,15.0,+0.13%,0.0,11815.0,11815.0,11760.0
1562.0,한진칼우,24100.0,50.0,-0.21%,2500.0,24150.0,24700.0,23850.0
1563.0,TIMEFOLIO 이노베이션액티브,9240.0,260.0,+2.90%,0.0,9130.0,9255.0,9070.0
1564.0,한화갤러리아우,4450.0,20.0,+0.45%,500.0,4345.0,4475.0,4345.0
1565.0,BNK 주주가치액티브,11745.0,90.0,+0.77%,0.0,11745.0,11750.0,11690.0
1566.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12900.0,180.0,+1.42%,0.0,12905.0,12905.0,12800.0
1567.0,TIGER 200 철강소재,9330.0,215.0,+2.36%,0.0,9150.0,9370.0,9070.0
1568.0,KOSEF 미국나스닥100(H),12825.0,315.0,+2.52%,0.0,12780.0,12845.0,12765.0
1569.0,대신 S&P 인버스 WTI원유 선물 ETN,12800.0,55.0,+0.43%,0.0,12810.0,12810.0,12790.0
1570.0,신한 USD K200 선물 바이셀 ETN,6395.0,170.0,-2.59%,0.0,6425.0,6425.0,6395.0
1571.0,KB 레버리지 FANG 플러스 ETN(H),25305.0,1895.0,+8.09%,0.0,25010.0,25310.0,24700.0
1572.0,메리츠 인버스 미국채10년 ETN(H),12565.0,115.0,-0.91%,0.0,12565.0,12565.0,12565.0
1573.0,메리츠 인버스 미국채30년 ETN(H),12505.0,275.0,-2.15%,0.0,12505.0,12505.0,12505.0
1574.0,TIMEFOLIO Korea플러스배당액티브,10965.0,80.0,+0.73%,0.0,10980.0,10995.0,10945.0
1575.0,ARIRANG 미국다우존스고배당주(합성 H),14590.0,120.0,+0.83%,0.0,14480.0,14590.0,14440.0
1576.0,메리츠 블룸버그 레버리지 WTI선물 ETN(H),12375.0,445.0,-3.47%,0.0,12420.0,12440.0,12375.0
1577.0,KB S&P 레버리지 WTI원유 선물 ETN(H),12370.0,350.0,-2.75%,0.0,12420.0,12465.0,12300.0
1578.0,TIGER K게임,7275.0,130.0,+1.82%,0.0,7145.0,7315.0,7145.0
1579.0,미래에셋 FnGuide 부산엑스포 추가수익 ETN,12365.0,80.0,+0.65%,0.0,12365.0,12365.0,12365.0
1580.0,ARIRANG 미국S&P500,11130.0,15.0,+0.13%,0.0,11205.0,11205.0,11130.0
1581.0,HANARO Fn K-게임,3875.0,30.0,+0.78%,0.0,3805.0,3910.0,3805.0
1582.0,TIGER LG그룹+펀더멘털,8135.0,25.0,+0.31%,0.0,8195.0,8195.0,8110.0
1583.0,HANARO KOFR금리액티브(합성),101640.0,10.0,+0.01%,0.0,101645.0,101645.0,101640.0
1584.0,ARIRANG 우주항공&UAM iSelect,10085.0,20.0,+0.20%,0.0,10165.0,10165.0,10005.0
1585.0,신한 달러인덱스 선물 ETN(H),12085.0,15.0,-0.12%,0.0,12100.0,12100.0,12085.0
1586.0,TRUE 금 선물 ETN,12080.0,0.0,0.00%,0.0,12080.0,12080.0,12080.0
1587.0,ARIRANG Apple채권혼합Fn,10935.0,105.0,+0.97%,0.0,10875.0,10960.0,10850.0
1588.0,QV US 500 월간레버리지 ETN(H),24030.0,0.0,0.00%,0.0,24030.0,24030.0,24030.0
1589.0,삼성 레버리지 항셍테크 ETN(H),1995.0,140.0,+7.55%,0.0,1885.0,2005.0,1885.0
1590.0,TRUE 인버스 은 선물 ETN,11945.0,450.0,-3.63%,0.0,11980.0,11980.0,11945.0
1591.0,ACE 글로벌브랜드TOP10블룸버그,12520.0,270.0,+2.20%,0.0,12505.0,12520.0,12475.0
1592.0,TRUE 인버스 금 선물 ETN,11815.0,185.0,-1.54%,0.0,11815.0,11815.0,11815.0
1593.0,KODEX MSCI KOREA ESG유니버설,9830.0,0.0,0.00%,0.0,9830.0,9830.0,9830.0
1594.0,메리츠 인버스 2X 국채10년 ETN,11755.0,135.0,-1.14%,0.0,11770.0,11770.0,11755.0
1595.0,KB 레버리지 콩 선물 ETN,23480.0,610.0,+2.67%,0.0,23530.0,23530.0,23405.0
1596.0,신한 인버스 구리 선물 ETN(H),5865.0,20.0,-0.34%,0.0,5870.0,5870.0,5865.0
1597.0,ARIRANG 고배당주채권혼합,10660.0,10.0,+0.09%,0.0,10760.0,10760.0,10650.0
1598.0,코오롱글로벌우,15660.0,160.0,+1.03%,5000.0,15500.0,15690.0,15480.0
1599.0,QV iSelect 배터리 재활용 Top10 ETN,11590.0,0.0,0.00%,0.0,11590.0,11590.0,11590.0
1600.0,KOSEF 미국달러선물인버스2X,5830.0,145.0,+2.55%,0.0,5765.0,5845.0,5765.0
1601.0,KODEX 미국S&P바이오(합성),22805.0,15.0,-0.07%,0.0,22815.0,22845.0,22765.0
1602.0,KODEX 미국클린에너지나스닥,8190.0,85.0,+1.05%,0.0,8245.0,8245.0,8150.0
1603.0,대신 2X 철광석 선물 ETN(H),11425.0,240.0,+2.15%,0.0,11305.0,11555.0,11305.0
1604.0,KODEX 구리선물(H),6710.0,15.0,-0.22%,0.0,6755.0,6755.0,6700.0
1605.0,삼성 인버스 항셍테크 ETN(H),11405.0,320.0,-2.73%,0.0,11665.0,11720.0,11370.0
1606.0,에셋플러스 글로벌대장장이액티브,12125.0,195.0,+1.63%,0.0,12070.0,12195.0,12070.0
1607.0,삼성 인버스 코스피 200 선물 ETN,11395.0,135.0,-1.17%,0.0,11390.0,11395.0,11365.0
1608.0,삼성 인버스 2X 은 선물 ETN(H),1135.0,55.0,-4.62%,0.0,1125.0,1135.0,1115.0
1609.0,미래에셋 인도네시아 Top5 ETN,11345.0,160.0,-1.39%,0.0,11505.0,11505.0,11345.0
1610.0,대신 인버스 3X 국채10년 ETN,22620.0,0.0,0.00%,0.0,22620.0,22620.0,22620.0
1611.0,에셋플러스 코리아대장장이액티브,12535.0,140.0,+1.13%,0.0,12580.0,12630.0,12535.0
1612.0,JW중외제약우,33500.0,400.0,-1.18%,2500.0,34400.0,34400.0,33400.0
1613.0,신한 인버스 콩 선물 ETN(H),5615.0,95.0,-1.66%,0.0,5615.0,5615.0,5555.0
1614.0,KBSTAR 중국MSCI China(H),7735.0,130.0,+1.71%,0.0,7640.0,7795.0,7600.0
1615.0,삼성 KRX 2차전지 K-뉴딜 ETN,11195.0,600.0,+5.66%,0.0,10755.0,11230.0,10700.0
1616.0,파워 코스피100,25410.0,270.0,+1.07%,0.0,22685.0,25420.0,22685.0
1617.0,SOL KRX300,15955.0,265.0,+1.69%,0.0,15770.0,16005.0,15765.0
1618.0,신한 FnGuide 폐기물처리 ETN,5580.0,0.0,0.00%,0.0,5575.0,5580.0,5550.0
1619.0,TIGER KRX300,15920.0,205.0,+1.30%,0.0,16000.0,16000.0,15920.0
1620.0,KODEX Fn K-뉴딜디지털플러스,9285.0,270.0,+3.00%,0.0,9135.0,9285.0,9115.0
1621.0,메리츠 인버스 국채10년 ETN,11130.0,55.0,-0.49%,0.0,11130.0,11130.0,11130.0
1622.0,TIGER 글로벌AI&로보틱스 INDXX,10060.0,105.0,+1.05%,0.0,10140.0,10140.0,10005.0
1623.0,QV S&P500 버퍼10% 3월 ETN(H),11045.0,0.0,0.00%,0.0,11045.0,11045.0,11045.0
1624.0,메리츠 대표 농산물 선물 ETN(H),11030.0,235.0,+2.18%,0.0,11050.0,11050.0,11015.0
1625.0,메리츠 인버스 구리 선물 ETN(H),11005.0,0.0,0.00%,0.0,11005.0,11005.0,11005.0
1626.0,메리츠 인버스 3X 국채30년 ETN,54920.0,775.0,-1.39%,0.0,54905.0,55350.0,54465.0
1627.0,QV S&P500 버퍼10% 6월 ETN(H),10965.0,0.0,0.00%,0.0,10965.0,10965.0,10965.0
1628.0,KOSEF 차이나A50커넥트MSCI,8425.0,15.0,-0.18%,0.0,8440.0,8440.0,8285.0
1629.0,삼성 나스닥 100 ETN(H),10935.0,270.0,+2.53%,0.0,10900.0,10945.0,10885.0
1630.0,대덕1우,9020.0,30.0,-0.33%,500.0,9140.0,9140.0,8830.0
1631.0,TIMEFOLIO K바이오액티브,9935.0,235.0,+2.42%,0.0,9710.0,9990.0,9610.0
1632.0,삼성 인버스 구리 선물 ETN(H),10900.0,60.0,-0.55%,0.0,10900.0,10920.0,10900.0
1633.0,KB S&P 유럽탄소배출권 선물 ETN(H),10840.0,0.0,0.00%,0.0,10840.0,10840.0,10840.0
1634.0,QV S&P500 버퍼10% 12월 ETN(H),10830.0,0.0,0.00%,0.0,10830.0,10830.0,10830.0
1635.0,메리츠 인버스 3X 국채10년 ETN,21630.0,335.0,-1.53%,0.0,21630.0,21630.0,21630.0
1636.0,KB KRX ESG Eco ETN,10805.0,100.0,+0.93%,0.0,10860.0,10860.0,10805.0
1637.0,메리츠 레버리지 국채5년 ETN,10790.0,45.0,+0.42%,0.0,10790.0,10790.0,10790.0
1638.0,ACE 미국IT인터넷S&P(합성 H),13425.0,340.0,+2.60%,0.0,13295.0,13440.0,13295.0
1639.0,KODEX 테슬라밸류체인FactSet,10720.0,85.0,+0.80%,0.0,10815.0,10815.0,10700.0
1640.0,KB 인버스 2X 항셍테크 선물 ETN,10715.0,980.0,-8.38%,0.0,11900.0,11900.0,10715.0
1641.0,신한 인버스 2X 미국달러 선물 ETN,5340.0,140.0,+2.69%,0.0,5280.0,5340.0,5280.0
1642.0,TIGER 200동일가중,10645.0,50.0,-0.47%,0.0,10645.0,10645.0,10645.0
1643.0,QV iSelect-WG 그린에너지 ESG ETN,10640.0,0.0,0.00%,0.0,10640.0,10640.0,10640.0
1644.0,KBSTAR 글로벌클린에너지S&P,8175.0,40.0,+0.49%,0.0,8175.0,8190.0,8075.0
1645.0,신한 인버스 Russell 2000 ETN,10620.0,0.0,0.00%,0.0,10620.0,10620.0,10620.0
1646.0,KB 인버스 2X 나스닥 100 ETN,5310.0,325.0,-5.77%,0.0,5385.0,5385.0,5285.0
1647.0,KB 인버스 2X 밀 선물 ETN,21230.0,865.0,-3.91%,0.0,21140.0,21230.0,20995.0
1648.0,KTOP 코스피50,23495.0,370.0,+1.60%,0.0,20905.0,23525.0,20905.0
1649.0,넥센우,2935.0,0.0,0.00%,500.0,2935.0,2935.0,2925.0
1650.0,KOSEF 물가채KIS,105660.0,210.0,+0.20%,0.0,105660.0,105660.0,105660.0
1651.0,KBSTAR KRX300,16245.0,170.0,+1.06%,0.0,16210.0,16285.0,16205.0
1652.0,KODEX KTOP30,17575.0,205.0,+1.18%,0.0,17585.0,17585.0,17550.0
1653.0,메리츠 국채5년 ETN,10540.0,0.0,0.00%,0.0,10540.0,10540.0,10540.0
1654.0,TIGER 은행,6260.0,10.0,-0.16%,0.0,6330.0,6330.0,6260.0
1655.0,신한 FnGuide 메타버스 ETN,5250.0,125.0,+2.44%,0.0,5240.0,5250.0,5200.0
1656.0,대신 인버스 국채10년 ETN,10490.0,0.0,0.00%,0.0,10490.0,10490.0,10490.0
1657.0,메리츠 레버리지 국채3년 ETN,10485.0,10.0,+0.10%,0.0,10485.0,10485.0,10485.0
1658.0,덕성우,7520.0,90.0,+1.21%,500.0,7480.0,8120.0,7460.0
1659.0,삼성 S&P500 ETN,10455.0,50.0,+0.48%,0.0,10560.0,10560.0,10455.0
1660.0,KODEX 미국스마트모빌리티S&P,6145.0,70.0,+1.15%,0.0,6075.0,6145.0,6075.0
1661.0,TRUE 인버스 베트남 VN30 선물 ETN(H),10440.0,10.0,-0.10%,0.0,10515.0,10560.0,10440.0
1662.0,삼성 금 선물 ETN(H),10440.0,90.0,+0.87%,0.0,10410.0,10440.0,10405.0
1663.0,하나 코스닥150 선물 ETN,10395.0,95.0,+0.92%,0.0,10385.0,10395.0,10355.0
1664.0,메리츠 국채3년 ETN,10395.0,0.0,0.00%,0.0,10395.0,10395.0,10395.0
1665.0,TIGER 코스닥글로벌,10365.0,220.0,+2.17%,0.0,10285.0,10375.0,10245.0
1666.0,메리츠 인버스 3X 국채5년 ETN,20690.0,115.0,-0.55%,0.0,20690.0,20690.0,20690.0
1667.0,메리츠 금 선물 ETN(H),10310.0,0.0,0.00%,0.0,10310.0,10310.0,10310.0
1668.0,KODEX 경기소비재,8585.0,60.0,+0.70%,0.0,8575.0,8620.0,8545.0
1669.0,TRUE S&P 인버스 2X 엔달러 선물 ETN(H),10290.0,100.0,-0.96%,0.0,10260.0,10290.0,10260.0
1670.0,SOL 24-06 국고채액티브,102725.0,30.0,+0.03%,0.0,102770.0,102770.0,102725.0
1671.0,KB 인버스 2X 구리 선물 ETN(H),20445.0,80.0,-0.39%,0.0,20360.0,20445.0,20285.0
